city,date,aqi,co,o3
Jorapokhar,05-01-2022,5,1842.5,4.11
Jorapokhar,06-01-2022,5,3124.24,0
Jorapokhar,07-01-2022,5,2029.42,4.65
Jorapokhar,08-01-2022,5,1562.12,3.49
Jorapokhar,09-01-2022,5,3124.24,0
Jorapokhar,10-01-2022,5,2296.45,6.44
Jorapokhar,11-01-2022,5,3471.37,0
Jorapokhar,12-01-2022,5,7370,0
Jorapokhar,13-01-2022,5,1041.41,6.53
Jorapokhar,14-01-2022,5,1375.2,21.28
Jorapokhar,15-01-2022,5,2750.4,0
Jorapokhar,16-01-2022,5,1001.36,28.25
Jorapokhar,17-01-2022,5,841.14,73.67
Jorapokhar,18-01-2022,5,814.44,77.25
Jorapokhar,19-01-2022,5,934.6,75.82
Jorapokhar,20-01-2022,5,1041.41,61.51
Jorapokhar,21-01-2022,5,3284.45,0
Jorapokhar,22-01-2022,5,3391.27,0
Jorapokhar,23-01-2022,5,1562.12,58.65
Jorapokhar,24-01-2022,5,1148.22,3.49
Jorapokhar,25-01-2022,5,1735.69,0.01
Jorapokhar,26-01-2022,5,1268.39,27.89
Jorapokhar,27-01-2022,5,727.65,60.08
Jorapokhar,28-01-2022,5,741,65.09
Jorapokhar,29-01-2022,5,1014.71,37.55
Jorapokhar,30-01-2022,5,767.71,33.62
Jorapokhar,31-01-2022,5,2296.45,0
Jorapokhar,01-02-2022,5,2323.15,0.01
Jorapokhar,02-02-2022,5,741,47.92
Jorapokhar,03-02-2022,5,907.9,44.7
Jorapokhar,04-02-2022,5,1468.66,51.5
Jorapokhar,05-02-2022,5,921.25,59.37
Jorapokhar,06-02-2022,5,974.66,53.64
Jorapokhar,07-02-2022,5,1455.31,16.63
Jorapokhar,08-02-2022,5,3044.13,0
Jorapokhar,09-02-2022,5,4219.06,0
Jorapokhar,10-02-2022,5,1762.39,8.23
Jorapokhar,11-02-2022,5,1335.14,70.1
Jorapokhar,12-02-2022,5,947.95,38.98
Jorapokhar,13-02-2022,5,1375.2,16.63
Jorapokhar,14-02-2022,5,1335.14,13.41
Jorapokhar,15-02-2022,5,1682.28,8.76
Jorapokhar,16-02-2022,5,1762.39,0.25
Jorapokhar,17-02-2022,5,2216.34,0.02
Jorapokhar,18-02-2022,5,2243.04,0.01
Jorapokhar,19-02-2022,5,2189.64,2.62
Jorapokhar,20-02-2022,5,1455.31,5.63
Jorapokhar,21-02-2022,5,3044.13,0
Jorapokhar,22-02-2022,5,1001.36,42.56
Jorapokhar,23-02-2022,5,2002.72,37.19
Jorapokhar,24-02-2022,5,1869.2,20.56
Jorapokhar,25-02-2022,5,2883.91,0.71
Jorapokhar,26-02-2022,5,1548.77,40.41
Jorapokhar,27-02-2022,5,1615.52,18.6
Jorapokhar,28-02-2022,5,2536.77,0.02
Jorapokhar,01-03-2022,5,2243.04,0.04
Jorapokhar,02-03-2022,5,3337.86,0.05
Jorapokhar,03-03-2022,5,1361.85,26.46
Jorapokhar,04-03-2022,5,1401.9,13.95
Jorapokhar,05-03-2022,5,2216.34,0.03
Jorapokhar,06-03-2022,5,1361.85,38.27
Jorapokhar,07-03-2022,5,1134.87,40.05
Jorapokhar,08-03-2022,5,841.14,86.55
Jorapokhar,09-03-2022,5,1134.87,39.34
Jorapokhar,10-03-2022,5,1735.69,1.36
Jorapokhar,11-03-2022,5,787.73,56.51
Jorapokhar,12-03-2022,5,847.82,55.79
Jorapokhar,13-03-2022,5,821.11,34.33
Jorapokhar,14-03-2022,5,867.84,46.49
Jorapokhar,15-03-2022,5,1468.66,17.52
Jorapokhar,16-03-2022,5,2616.88,0.07
Jorapokhar,17-03-2022,5,2002.72,57.22
Jorapokhar,18-03-2022,5,1161.58,12.34
Jorapokhar,19-03-2022,5,1268.39,30.76
Jorapokhar,20-03-2022,5,1214.98,44.35
Jorapokhar,21-03-2022,5,1388.55,45.06
Jorapokhar,22-03-2022,5,3471.37,0
Jorapokhar,23-03-2022,5,1068.12,40.05
Jorapokhar,24-03-2022,5,1295.09,11.35
Jorapokhar,25-03-2022,5,1028.06,36.48
Jorapokhar,26-03-2022,5,1081.47,38.27
Jorapokhar,27-03-2022,5,1081.47,29.33
Jorapokhar,28-03-2022,5,1255.04,10.1
Jorapokhar,29-03-2022,5,867.84,60.8
Jorapokhar,30-03-2022,5,1028.06,52.93
Jorapokhar,31-03-2022,5,1201.63,64.37
Jorapokhar,01-04-2022,5,1121.52,104.43
Jorapokhar,02-04-2022,5,2136.23,6.44
Jorapokhar,03-04-2022,5,574.11,76.53
Jorapokhar,04-04-2022,5,1815.8,19.31
Jorapokhar,05-04-2022,5,1441.96,16.63
Jorapokhar,06-04-2022,5,1708.98,7.96
Jorapokhar,07-04-2022,5,1869.2,29.33
Jorapokhar,08-04-2022,5,1068.12,62.94
Jorapokhar,09-04-2022,5,1388.55,65.8
Jorapokhar,10-04-2022,5,1148.22,98.71
Jorapokhar,11-04-2022,5,907.9,127.32
Jorapokhar,12-04-2022,5,821.11,194.55
Jorapokhar,13-04-2022,5,1522.06,37.91
Jorapokhar,14-04-2022,5,1869.2,34.69
Jorapokhar,15-04-2022,5,1134.87,85.12
Jorapokhar,16-04-2022,5,2403.26,0.04
Jorapokhar,17-04-2022,5,1522.06,38.27
Jorapokhar,18-04-2022,5,1161.58,130.18
Jorapokhar,19-04-2022,5,1108.17,64.37
Jorapokhar,20-04-2022,5,961.3,52.21
Jorapokhar,21-04-2022,5,614.17,101.57
Jorapokhar,22-04-2022,5,854.49,26.82
Jorapokhar,23-04-2022,5,1815.8,30.76
Jorapokhar,24-04-2022,5,1642.23,0.72
Jorapokhar,25-04-2022,5,1548.77,5.05
Jorapokhar,26-04-2022,5,2429.96,0
Jorapokhar,27-04-2022,5,1134.87,67.95
Jorapokhar,28-04-2022,5,1121.52,48.64
Jorapokhar,29-04-2022,5,867.84,131.61
Jorapokhar,30-04-2022,5,961.3,66.52
Jorapokhar,01-05-2022,5,741,23.96
Jorapokhar,02-05-2022,5,1068.12,4.74
Jorapokhar,03-05-2022,5,1388.55,0
Jorapokhar,04-05-2022,5,921.25,4.6
Jorapokhar,05-05-2022,5,921.25,29.68
Jorapokhar,06-05-2022,5,2483.37,0.03
Jorapokhar,07-05-2022,5,2109.53,41.48
Jorapokhar,08-05-2022,5,1134.87,18.24
Jorapokhar,09-05-2022,4,720.98,11.8
Jorapokhar,10-05-2022,5,947.95,6.97
Jorapokhar,11-05-2022,3,714.3,0.13
Jorapokhar,12-05-2022,5,1441.96,0
Jorapokhar,13-05-2022,5,1148.22,2.82
Jorapokhar,14-05-2022,5,1842.5,17.7
Jorapokhar,15-05-2022,4,801.09,30.76
Jorapokhar,16-05-2022,5,1268.39,38.98
Jorapokhar,17-05-2022,5,1108.17,3.04
Jorapokhar,18-05-2022,5,1628.88,0.61
Jorapokhar,19-05-2022,5,1148.22,6.79
Jorapokhar,20-05-2022,5,1455.31,52.93
Jorapokhar,21-05-2022,5,1148.22,39.34
Jorapokhar,22-05-2022,5,1308.44,56.51
Jorapokhar,23-05-2022,5,1201.63,60.08
Jorapokhar,24-05-2022,5,1415.25,41.48
Jorapokhar,25-05-2022,5,2243.04,15.02
Jorapokhar,26-05-2022,5,1869.2,5.9
Jorapokhar,27-05-2022,5,2082.82,3.22
Jorapokhar,28-05-2022,5,1682.28,16.63
Jorapokhar,29-05-2022,5,2216.34,0.06
Jorapokhar,30-05-2022,5,1001.36,19.67
Jorapokhar,31-05-2022,5,1174.93,30.4
Jorapokhar,01-06-2022,5,881.2,60.08
Jorapokhar,02-06-2022,5,867.84,12.87
Jorapokhar,03-06-2022,5,921.25,3.31
Jorapokhar,04-06-2022,5,814.44,38.62
Jorapokhar,05-06-2022,5,881.2,21.46
Jorapokhar,06-06-2022,5,1201.63,2.64
Jorapokhar,07-06-2022,5,1028.06,10.46
Jorapokhar,08-06-2022,5,834.47,10.91
Jorapokhar,09-06-2022,5,787.73,35.76
Jorapokhar,10-06-2022,5,907.9,16.81
Jorapokhar,11-06-2022,5,1214.98,50.07
Jorapokhar,12-06-2022,5,1121.52,67.23
Jorapokhar,13-06-2022,5,974.66,107.29
Jorapokhar,14-06-2022,5,974.66,90.84
Jorapokhar,15-06-2022,5,1134.87,65.09
Jorapokhar,16-06-2022,5,1455.31,2.12
Jorapokhar,17-06-2022,5,1615.52,0
Jorapokhar,18-06-2022,5,1108.17,22.89
Jorapokhar,19-06-2022,5,1108.17,51.5
Jorapokhar,20-06-2022,5,947.95,51.5
Jorapokhar,21-06-2022,5,1508.71,6.53
Jorapokhar,22-06-2022,5,2643.59,0
Jorapokhar,23-06-2022,5,2696.99,0
Jorapokhar,24-06-2022,5,1281.74,0
Jorapokhar,25-06-2022,5,1188.28,1.99
Jorapokhar,26-06-2022,4,680.92,22.53
Jorapokhar,27-06-2022,4,694.27,6.35
Jorapokhar,28-06-2022,4,974.66,0.02
Jorapokhar,29-06-2022,4,667.57,1.77
Jorapokhar,30-06-2022,5,2109.53,0
Jorapokhar,01-07-2022,5,1695.63,0
Jorapokhar,02-07-2022,5,4005.43,0
Jorapokhar,03-07-2022,5,1535.42,38.98
Jorapokhar,04-07-2022,5,947.95,0.58
Jorapokhar,05-07-2022,5,894.55,9.75
Jorapokhar,06-07-2022,5,801.09,0.67
Jorapokhar,07-07-2022,2,500.68,10.28
Jorapokhar,08-07-2022,4,807.76,5.45
Jorapokhar,09-07-2022,4,574.11,18.06
Jorapokhar,10-07-2022,5,640.87,30.76
Jorapokhar,11-07-2022,5,587.46,35.76
Jorapokhar,12-07-2022,4,403.88,23.96
Jorapokhar,13-07-2022,4,460.62,28.61
Jorapokhar,14-07-2022,3,453.95,42.92
Jorapokhar,15-07-2022,5,687.6,0.04
Jorapokhar,16-07-2022,5,827.79,0.01
Jorapokhar,17-07-2022,4,627.52,16.45
Jorapokhar,18-07-2022,2,390.53,31.11
Jorapokhar,19-07-2022,5,1201.63,0
Jorapokhar,20-07-2022,5,974.66,60.8
Jorapokhar,22-07-2022,5,1121.52,0.44
Jorapokhar,23-07-2022,5,1001.36,1.59
Jorapokhar,24-07-2022,4,614.17,20.74
Jorapokhar,25-07-2022,4,473.98,38.62
Jorapokhar,26-07-2022,4,627.52,8.23
Jorapokhar,27-07-2022,5,988.01,0
Jorapokhar,28-07-2022,5,1922.61,0
Jorapokhar,29-07-2022,5,2616.88,0
Jorapokhar,30-07-2022,5,3524.78,0
Jorapokhar,31-07-2022,5,2349.85,0.01
Jorapokhar,01-08-2022,5,1895.9,0
Jorapokhar,02-08-2022,5,4699.71,0
Jorapokhar,03-08-2022,5,3631.59,0
Jorapokhar,04-08-2022,5,1255.04,0
Jorapokhar,05-08-2022,5,1241.68,0
Jorapokhar,06-08-2022,5,1201.63,0
Jorapokhar,07-08-2022,5,667.57,0
Jorapokhar,08-08-2022,5,827.79,21.82
Jorapokhar,09-08-2022,2,380.52,16.45
Jorapokhar,10-08-2022,2,323.77,20.38
Jorapokhar,11-08-2022,5,1161.58,0
Jorapokhar,12-08-2022,5,1014.71,0
Jorapokhar,13-08-2022,5,2082.82,0
Jorapokhar,14-08-2022,3,413.89,31.11
Jorapokhar,15-08-2022,2,400.54,21.82
Jorapokhar,16-08-2022,4,827.79,0.03
Jorapokhar,17-08-2022,4,1014.71,5.36
Jorapokhar,18-08-2022,5,801.09,20.92
Jorapokhar,19-08-2022,2,403.88,38.98
Jorapokhar,20-08-2022,3,460.62,70.1
Jorapokhar,21-08-2022,2,487.33,14.13
Jorapokhar,22-08-2022,4,774.38,0.08
Jorapokhar,23-08-2022,5,1441.96,0
Jorapokhar,24-08-2022,5,2269.74,0
Jorapokhar,25-08-2022,5,841.14,21.64
Jorapokhar,26-08-2022,5,1575.47,1.99
Jorapokhar,27-08-2022,5,1335.14,0.01
Jorapokhar,28-08-2022,5,1735.69,0
Jorapokhar,29-08-2022,5,1081.47,0
Jorapokhar,30-08-2022,5,1308.44,0
Jorapokhar,31-08-2022,5,2590.18,0
Jorapokhar,01-09-2022,5,2563.48,0
Jorapokhar,02-09-2022,5,2056.12,0
Jorapokhar,03-09-2022,5,2082.82,0
Jorapokhar,04-09-2022,5,1495.36,0.53
Jorapokhar,05-09-2022,5,1441.96,0.02
Jorapokhar,06-09-2022,5,4646.3,0
Jorapokhar,07-09-2022,5,1842.5,0
Jorapokhar,08-09-2022,5,1335.14,0
Jorapokhar,09-09-2022,5,1174.93,5.9
Jorapokhar,10-09-2022,5,1241.68,0
Jorapokhar,11-09-2022,4,520.71,0.01
Jorapokhar,12-09-2022,2,520.71,7.33
Jorapokhar,13-09-2022,4,767.71,0.08
Jorapokhar,14-09-2022,4,807.76,0
Jorapokhar,15-09-2022,5,1455.31,0
Jorapokhar,16-09-2022,5,1869.2,0
Jorapokhar,17-09-2022,5,1842.5,0
Jorapokhar,18-09-2022,5,2323.15,0
Jorapokhar,19-09-2022,5,4539.49,0
Jorapokhar,20-09-2022,4,607.49,17.88
Jorapokhar,21-09-2022,5,961.3,0.42
Jorapokhar,22-09-2022,4,747.68,5.63
Jorapokhar,23-09-2022,4,787.73,0.07
Jorapokhar,24-09-2022,5,1241.68,0
Jorapokhar,25-09-2022,5,3391.27,0
Jorapokhar,26-09-2022,5,2323.15,0
Jorapokhar,27-09-2022,5,3364.56,0
Jorapokhar,28-09-2022,5,4699.71,0
Jorapokhar,29-09-2022,5,3845.21,0
Jorapokhar,30-09-2022,5,3257.75,0
Jorapokhar,01-10-2022,5,1428.6,12.7
Jorapokhar,02-10-2022,5,1708.98,18.42
Jorapokhar,03-10-2022,5,1668.93,10.37
Jorapokhar,04-10-2022,5,1255.04,0
Jorapokhar,05-10-2022,4,787.73,0
Jorapokhar,06-10-2022,4,654.22,0.01
Jorapokhar,07-10-2022,4,720.98,0
Jorapokhar,08-10-2022,5,1268.39,0
Jorapokhar,09-10-2022,5,1161.58,0
Jorapokhar,10-10-2022,5,1281.74,0
Jorapokhar,11-10-2022,5,2189.64,0
Jorapokhar,12-10-2022,5,3231.05,0
Jorapokhar,13-10-2022,5,2349.85,0
Jorapokhar,14-10-2022,5,3685,0
Jorapokhar,15-10-2022,5,2483.37,0.19
Jorapokhar,16-10-2022,5,961.3,30.04
Jorapokhar,17-10-2022,5,854.49,35.05
Jorapokhar,18-10-2022,5,1388.55,0.36
Jorapokhar,19-10-2022,5,947.95,21.99
Jorapokhar,20-10-2022,5,2269.74,1.61
Jorapokhar,21-10-2022,5,1388.55,9.83
Jorapokhar,22-10-2022,5,1014.71,66.52
Jorapokhar,23-10-2022,5,774.38,97.27
Jorapokhar,24-10-2022,5,907.9,67.95
Jorapokhar,25-10-2022,4,500.68,37.19
Jorapokhar,26-10-2022,5,2857.21,0
Jorapokhar,27-10-2022,5,1575.47,0.42
Jorapokhar,28-10-2022,5,1428.6,7.33
Jorapokhar,29-10-2022,5,1615.52,3.62
Jorapokhar,30-10-2022,5,1108.17,26.46
Jorapokhar,31-10-2022,5,1041.41,35.41
Jorapokhar,01-11-2022,5,1762.39,2.86
Jorapokhar,02-11-2022,5,1188.28,25.03
Jorapokhar,03-11-2022,5,1001.36,35.41
Jorapokhar,04-11-2022,5,3528,0
Jorapokhar,05-11-2022,5,2384,0.01
Jorapokhar,06-11-2022,5,1228.33,8.58
Jorapokhar,07-11-2022,5,3017.43,0
Jorapokhar,08-11-2022,5,1428.6,11.98
Jorapokhar,09-11-2022,5,3471.37,0
Jorapokhar,10-11-2022,5,3124.24,0
Jorapokhar,11-11-2022,5,2429.96,0.2
Jorapokhar,12-11-2022,5,1388.55,18.06
Jorapokhar,13-11-2022,5,727.65,36.48
Jorapokhar,14-11-2022,5,894.55,30.76
Jorapokhar,15-11-2022,5,1255.04,34.69
Jorapokhar,16-11-2022,5,1081.47,38.27
Jorapokhar,17-11-2022,5,1121.52,40.05
Jorapokhar,18-11-2022,5,1335.14,17.34
Jorapokhar,19-11-2022,5,707.63,92.98
Jorapokhar,20-11-2022,5,821.11,63.66
Jorapokhar,21-11-2022,5,854.49,47.92
Jorapokhar,22-11-2022,5,1308.44,25.75
Jorapokhar,23-11-2022,5,1148.22,24.32
Jorapokhar,24-11-2022,5,1081.47,33.26
Jorapokhar,25-11-2022,5,1068.12,62.23
Jorapokhar,26-11-2022,5,907.9,82.97
Jorapokhar,27-11-2022,5,1028.06,50.07
Jorapokhar,28-11-2022,5,1455.31,6.44
Jorapokhar,29-11-2022,5,1535.42,10.73
Jorapokhar,30-11-2022,5,1268.39,56.51
Jorapokhar,01-12-2022,5,1241.68,52.93
Jorapokhar,02-12-2022,5,1308.44,35.76
Jorapokhar,03-12-2022,5,1255.04,28.97
Jorapokhar,04-12-2022,5,1028.06,35.05
Jorapokhar,05-12-2022,5,1188.28,35.76
Jorapokhar,06-12-2022,5,1054.76,69.38
Jorapokhar,07-12-2022,5,1188.28,55.79
Jorapokhar,08-12-2022,5,1174.93,39.7
Jorapokhar,09-12-2022,5,1241.68,57.94
Jorapokhar,11-12-2022,5,1108.17,12.16
Jorapokhar,12-12-2022,5,1815.8,0.45
Jorapokhar,13-12-2022,5,1922.61,0.02
Jorapokhar,14-12-2022,5,907.9,22.53
Jorapokhar,15-12-2022,5,821.11,35.41
Jorapokhar,16-12-2022,5,961.3,39.7
Jorapokhar,17-12-2022,5,1815.8,1.21
Jorapokhar,18-12-2022,5,1201.63,39.7
Jorapokhar,19-12-2022,5,1081.47,37.91
Jorapokhar,20-12-2022,5,1762.39,4.34
Jorapokhar,21-12-2022,5,1922.61,6.17
Jorapokhar,22-12-2022,5,1201.63,24.68
Jorapokhar,23-12-2022,5,1482.01,3.49
Jorapokhar,24-12-2022,5,4539.49,0
Jorapokhar,25-12-2022,5,2296.45,1.59
Jorapokhar,26-12-2022,5,934.6,25.39
Jorapokhar,27-12-2022,5,2056.12,16.27
Jorapokhar,28-12-2022,5,1522.06,22.35
Jorapokhar,29-12-2022,5,1869.2,0.05
Jorapokhar,30-12-2022,5,1321.79,10.73
Jorapokhar,31-12-2022,5,2323.15,0.12
Jorapokhar,01-01-2023,5,1281.74,60.08
Jorapokhar,02-01-2023,5,1401.9,66.52
Jorapokhar,03-01-2023,5,1735.69,21.1
Jorapokhar,04-01-2023,5,1949.31,12.87
Jorapokhar,05-01-2023,5,1028.06,77.96
Jorapokhar,06-01-2023,5,814.44,90.84
Jorapokhar,07-01-2023,5,554.08,77.96
Jorapokhar,08-01-2023,5,587.46,84.4
Jorapokhar,09-01-2023,5,867.84,50.07
Jorapokhar,10-01-2023,5,1388.55,30.76
Jorapokhar,11-01-2023,5,1335.14,37.91
Jorapokhar,12-01-2023,5,1428.6,22.35
Jorapokhar,13-01-2023,5,2696.99,0.01
Jorapokhar,14-01-2023,5,3391.27,0
Jorapokhar,15-01-2023,5,1134.87,17.7
Jorapokhar,16-01-2023,5,834.47,65.09
Jorapokhar,17-01-2023,5,1188.28,36.48
Jorapokhar,18-01-2023,5,1148.22,39.7
Jorapokhar,19-01-2023,5,1228.33,42.56
Jorapokhar,20-01-2023,5,1842.5,7.78
Jorapokhar,21-01-2023,5,4219.06,0
Jorapokhar,22-01-2023,5,2136.23,0.13
Jorapokhar,23-01-2023,5,2216.34,0.78
Jorapokhar,24-01-2023,5,2243.04,0.02
Jorapokhar,25-01-2023,5,2349.85,4.6
Jorapokhar,26-01-2023,5,3471.37,0.15
Jorapokhar,27-01-2023,5,1562.12,107.29
Jorapokhar,28-01-2023,5,767.71,85.12
Jorapokhar,29-01-2023,5,988.01,32.9
Jorapokhar,30-01-2023,5,1121.52,45.06
Jorapokhar,31-01-2023,5,2243.04,0.16
Jorapokhar,01-02-2023,5,734.33,98.71
Jorapokhar,02-02-2023,5,1108.17,36.48
Jorapokhar,03-02-2023,5,1241.68,23.25
Jorapokhar,04-02-2023,5,801.09,65.8
Jorapokhar,05-02-2023,4,660.9,49.35
Jorapokhar,06-02-2023,4,801.09,32.19
Jorapokhar,07-02-2023,5,1522.06,0.26
Jorapokhar,08-02-2023,5,1895.9,0
Jorapokhar,09-02-2023,5,988.01,62.23
Jorapokhar,10-02-2023,5,1922.61,0.23
Jorapokhar,11-02-2023,5,2910.61,0
Jorapokhar,12-02-2023,4,754.36,44.7
Jorapokhar,13-02-2023,4,540.73,91.55
Jorapokhar,14-02-2023,5,961.3,49.35
Jorapokhar,15-02-2023,5,1522.06,30.04
Jorapokhar,16-02-2023,5,1455.31,37.91
Jorapokhar,17-02-2023,5,1789.09,60.08
Jorapokhar,18-02-2023,5,2883.91,7.87
Jorapokhar,19-02-2023,5,1388.55,42.2
Jorapokhar,20-02-2023,5,1735.69,23.6
Jorapokhar,21-02-2023,5,1708.98,12.16
Jorapokhar,22-02-2023,5,4112.24,0.01
Jorapokhar,23-02-2023,4,774.38,49.35
Jorapokhar,25-02-2023,5,1121.52,12.87
Jorapokhar,26-02-2023,5,761.03,69.38
Jorapokhar,27-02-2023,5,781.06,74.39
Jorapokhar,28-02-2023,5,1735.69,18.6
Jorapokhar,01-03-2023,5,1949.31,1.43
Jorapokhar,02-03-2023,5,1295.09,19.67
Jorapokhar,03-03-2023,4,707.63,63.66
Jorapokhar,04-03-2023,4,700.95,67.95
Jorapokhar,05-03-2023,4,594.14,55.07
Jorapokhar,06-03-2023,4,520.71,91.55
Jorapokhar,07-03-2023,4,841.14,53.64
Jorapokhar,08-03-2023,5,1174.93,30.04
Jorapokhar,09-03-2023,4,921.25,52.93
Jorapokhar,10-03-2023,5,1268.39,40.77
Jorapokhar,11-03-2023,5,1121.52,84.4
Jorapokhar,12-03-2023,4,961.3,30.76
Jorapokhar,13-03-2023,5,1308.44,25.03
Jorapokhar,14-03-2023,5,821.11,88.69
Jorapokhar,15-03-2023,5,1108.17,36.84
Jorapokhar,16-03-2023,5,2056.12,0.61
Jorapokhar,17-03-2023,5,3738.4,0
Jorapokhar,18-03-2023,5,4913.33,0
Jorapokhar,19-03-2023,5,1735.69,9.12
Jorapokhar,20-03-2023,5,3524.78,0
Jorapokhar,21-03-2023,5,2082.82,0.31
Jorapokhar,22-03-2023,5,2323.15,1.18
Jorapokhar,23-03-2023,5,1522.06,2.59
Jorapokhar,24-03-2023,5,1976.01,0
Jorapokhar,25-03-2023,5,3631.59,0
Jorapokhar,26-03-2023,5,1842.5,1.63
Jorapokhar,27-03-2023,5,1762.39,53.64
Jorapokhar,28-03-2023,5,2349.85,0.35
Jorapokhar,29-03-2023,5,2536.77,0.51
Jorapokhar,30-03-2023,5,1735.69,2.55
Jorapokhar,31-03-2023,5,1214.98,104.43
Jorapokhar,01-04-2023,5,1308.44,63.66
Jorapokhar,02-04-2023,5,3284.45,0.31
Jorapokhar,03-04-2023,3,781.06,37.55
Jorapokhar,04-04-2023,3,854.49,32.54
Jorapokhar,05-04-2023,4,1161.58,22.89
Jorapokhar,06-04-2023,3,627.52,64.37
Jorapokhar,07-04-2023,4,921.25,47.92
Jorapokhar,08-04-2023,4,1041.41,30.4
Jorapokhar,09-04-2023,4,881.2,41.48
Jorapokhar,10-04-2023,4,520.71,68.66
Jorapokhar,11-04-2023,4,547.41,97.27
Jorapokhar,12-04-2023,3,594.14,68.66
Jorapokhar,13-04-2023,4,560.76,115.87
Jorapokhar,14-04-2023,4,614.17,113.01
Jorapokhar,15-04-2023,5,1014.71,29.68
Jorapokhar,16-04-2023,5,827.79,52.21
Jorapokhar,17-04-2023,3,467.3,92.98
Jorapokhar,18-04-2023,4,907.9,41.48
Jorapokhar,19-04-2023,3,647.54,57.22
Jorapokhar,20-04-2023,3,390.53,88.69
Jorapokhar,21-04-2023,3,380.52,94.41
Jorapokhar,22-04-2023,3,807.76,57.94
Jorapokhar,23-04-2023,3,540.73,75.82
Jorapokhar,24-04-2023,5,2189.64,0
Jorapokhar,25-04-2023,5,2029.42,47.21
Jorapokhar,26-04-2023,5,2349.85,2.37
Jorapokhar,27-04-2023,5,1895.9,43.99
Jorapokhar,28-04-2023,5,1628.88,15.2
Jorapokhar,29-04-2023,3,894.55,39.34
Jorapokhar,30-04-2023,4,988.01,42.2
Jorapokhar,01-05-2023,4,1335.14,7.87
Jorapokhar,02-05-2023,5,1602.17,0.04
Jorapokhar,03-05-2023,4,1054.76,22.17
Jorapokhar,04-05-2023,5,2830.51,0.01
Jorapokhar,05-05-2023,5,2483.37,0.3
Jorapokhar,06-05-2023,5,1842.5,20.92
Jorapokhar,07-05-2023,4,847.82,70.81
Jorapokhar,08-05-2023,4,867.84,57.94
Jorapokhar,09-05-2023,5,1895.9,18.6
Jorapokhar,10-05-2023,5,1455.31,19.13
Jorapokhar,11-05-2023,5,1869.2,0.14
Jorapokhar,12-05-2023,5,1455.31,32.9
Jorapokhar,13-05-2023,3,1188.28,1.16
Jorapokhar,14-05-2023,4,1001.36,24.68
Jorapokhar,15-05-2023,4,647.54,97.27
Jorapokhar,16-05-2023,5,1335.14,33.97
Jorapokhar,17-05-2023,5,1428.6,39.34
Jorapokhar,18-05-2023,4,620.84,50.78
Jorapokhar,19-05-2023,5,1375.2,2.53
Jorapokhar,20-05-2023,5,1668.93,6.79
Jorapokhar,21-05-2023,5,1455.31,4.16
Jorapokhar,22-05-2023,4,1134.87,62.94
Jorapokhar,23-05-2023,5,627.52,113.01
Jorapokhar,24-05-2023,5,881.2,48.64
Jorapokhar,25-05-2023,5,1335.14,47.92
Kochi,30-11-2020,5,647.54,234.6
Kochi,01-12-2020,5,787.74,107.29
Kochi,02-12-2020,5,700.95,83.69
Kochi,03-12-2020,5,594.14,79.39
Kochi,04-12-2020,3,507.36,77.96
Kochi,05-12-2020,2,567.44,44.7
Kochi,06-12-2020,4,714.3,34.69
Kochi,07-12-2020,3,667.57,47.21
Kochi,08-12-2020,3,734.33,15.91
Kochi,09-12-2020,5,867.84,104.43
Kochi,10-12-2020,5,974.66,137.33
Kochi,11-12-2020,4,507.36,113.01
Kochi,12-12-2020,5,377.18,104.43
Kochi,13-12-2020,4,337.12,86.55
Kochi,14-12-2020,4,460.63,71.53
Kochi,15-12-2020,5,974.66,80.11
Kochi,16-12-2020,5,647.54,118.73
Kochi,17-12-2020,5,627.52,83.69
Kochi,18-12-2020,4,707.63,39.7
Kochi,19-12-2020,5,894.55,28.97
Kochi,20-12-2020,2,453.95,35.76
Kochi,21-12-2020,4,647.54,37.19
Kochi,22-12-2020,5,947.95,88.69
Kochi,23-12-2020,4,494,50.78
Kochi,24-12-2020,4,574.11,23.6
Kochi,25-12-2020,5,867.84,128.75
Kochi,26-12-2020,5,1321.79,27.54
Kochi,27-12-2020,5,807.76,28.25
Kochi,28-12-2020,5,801.09,77.25
Kochi,29-12-2020,5,654.22,110.15
Kochi,30-12-2020,5,734.33,113.01
Kochi,31-12-2020,5,527.38,124.45
Kochi,01-01-2021,4,567.44,50.07
Kochi,02-01-2021,4,647.54,33.98
Kochi,03-01-2021,5,507.36,98.71
Kochi,04-01-2021,4,534.06,68.67
Kochi,05-01-2021,4,580.79,87.26
Kochi,06-01-2021,4,714.3,83.69
Kochi,07-01-2021,4,767.71,37.19
Kochi,08-01-2021,4,754.36,86.55
Kochi,09-01-2021,4,674.25,65.8
Kochi,10-01-2021,4,774.38,66.52
Kochi,11-01-2021,4,734.33,50.78
Kochi,12-01-2021,4,587.46,23.6
Kochi,13-01-2021,3,487.33,27.9
Kochi,14-01-2021,4,567.44,21.99
Kochi,15-01-2021,5,547.41,88.69
Kochi,16-01-2021,4,627.52,82.25
Kochi,17-01-2021,4,707.63,87.26
Kochi,18-01-2021,4,640.87,103
Kochi,19-01-2021,5,754.36,113.01
Kochi,20-01-2021,5,567.44,105.86
Kochi,21-01-2021,5,734.33,82.97
Kochi,22-01-2021,5,807.76,85.12
Kochi,23-01-2021,5,754.36,92.98
Kochi,24-01-2021,5,620.84,68.67
Kochi,25-01-2021,4,667.57,57.94
